date,close,open,high,low,volume
2021-12-10T00:00:00+09:00,15050.0,14900.0,15100.0,14850.0,245001.0
2021-12-13T00:00:00+09:00,14800.0,14950.0,15100.0,14750.0,261599.0
2021-12-14T00:00:00+09:00,14700.0,14650.0,14850.0,14550.0,210875.0
2021-12-15T00:00:00+09:00,14700.0,14700.0,15000.0,14600.0,221900.0
2021-12-16T00:00:00+09:00,14400.0,14750.0,14800.0,14400.0,274886.0
2021-12-17T00:00:00+09:00,14600.0,14250.0,14600.0,14200.0,206167.0
2021-12-20T00:00:00+09:00,14250.0,14450.0,14500.0,14200.0,206840.0
2021-12-21T00:00:00+09:00,14350.0,14250.0,14400.0,14200.0,204383.0
2021-12-22T00:00:00+09:00,14800.0,14500.0,14850.0,14450.0,368594.0
2021-12-23T00:00:00+09:00,14900.0,14850.0,15100.0,14800.0,332191.0
2021-12-24T00:00:00+09:00,15000.0,15050.0,15150.0,14950.0,284826.0
2021-12-27T00:00:00+09:00,15000.0,14900.0,15000.0,14800.0,188984.0
2021-12-28T00:00:00+09:00,15250.0,15050.0,15250.0,14950.0,391569.0
2021-12-29T00:00:00+09:00,15200.0,15250.0,15450.0,15100.0,402338.0
2021-12-30T00:00:00+09:00,14950.0,15150.0,15150.0,14850.0,254156.0
2022-01-03T00:00:00+09:00,15100.0,15050.0,15150.0,14900.0,171968.0
2022-01-04T00:00:00+09:00,15100.0,15150.0,15200.0,14950.0,267793.0
2022-01-05T00:00:00+09:00,14950.0,15100.0,15100.0,14850.0,292009.0
2022-01-06T00:00:00+09:00,14950.0,14750.0,15000.0,14750.0,272442.0
2022-01-07T00:00:00+09:00,15150.0,14950.0,15150.0,14800.0,257787.0
2022-01-10T00:00:00+09:00,14900.0,15150.0,15150.0,14750.0,296506.0
2022-01-11T00:00:00+09:00,14850.0,14850.0,15000.0,14650.0,211944.0
2022-01-12T00:00:00+09:00,15050.0,14950.0,15200.0,14950.0,274205.0
2022-01-13T00:00:00+09:00,15600.0,15050.0,15650.0,15000.0,804088.0
2022-01-14T00:00:00+09:00,15450.0,15600.0,15800.0,15300.0,393602.0
2022-01-17T00:00:00+09:00,15450.0,15600.0,15650.0,15200.0,423061.0
2022-01-18T00:00:00+09:00,15200.0,15500.0,15600.0,15000.0,461357.0
2022-01-19T00:00:00+09:00,14850.0,15000.0,15200.0,14700.0,390535.0
2022-01-20T00:00:00+09:00,15200.0,14850.0,15200.0,14750.0,267808.0
2022-01-21T00:00:00+09:00,15150.0,14950.0,15200.0,14900.0,311444.0
2022-01-24T00:00:00+09:00,14650.0,15150.0,15200.0,14650.0,314928.0
2022-01-25T00:00:00+09:00,14250.0,14700.0,14750.0,14050.0,408442.0
2022-01-26T00:00:00+09:00,14600.0,14200.0,14650.0,14100.0,292125.0
2022-01-27T00:00:00+09:00,14050.0,14650.0,14650.0,14050.0,384463.0
2022-01-28T00:00:00+09:00,14950.0,14000.0,15000.0,13850.0,601908.0
2022-02-03T00:00:00+09:00,15100.0,15100.0,15500.0,14950.0,592886.0
2022-02-04T00:00:00+09:00,16400.0,15000.0,16500.0,14850.0,1703729.0
2022-02-07T00:00:00+09:00,16450.0,16350.0,17000.0,16050.0,2096850.0
2022-02-08T00:00:00+09:00,16450.0,16750.0,17100.0,16250.0,1427056.0
2022-02-09T00:00:00+09:00,16500.0,16650.0,16800.0,16250.0,862642.0
2022-02-10T00:00:00+09:00,16500.0,16500.0,16750.0,16250.0,783834.0
2022-02-11T00:00:00+09:00,16600.0,16400.0,17300.0,16250.0,1756437.0
2022-02-14T00:00:00+09:00,16650.0,16350.0,16950.0,16350.0,1082669.0
2022-02-15T00:00:00+09:00,16550.0,16700.0,16900.0,16250.0,1027608.0
2022-02-16T00:00:00+09:00,17200.0,17050.0,17200.0,16650.0,1257196.0
2022-02-17T00:00:00+09:00,17100.0,17100.0,17650.0,16850.0,1778208.0
2022-02-18T00:00:00+09:00,16600.0,17000.0,17450.0,16250.0,1518800.0
2022-02-21T00:00:00+09:00,17400.0,16450.0,17650.0,16450.0,1705237.0
2022-02-22T00:00:00+09:00,16950.0,17050.0,17350.0,16900.0,877715.0
2022-02-23T00:00:00+09:00,16850.0,17150.0,17150.0,16500.0,974486.0
2022-02-24T00:00:00+09:00,16100.0,16600.0,16650.0,16000.0,1385458.0
2022-02-25T00:00:00+09:00,16450.0,16450.0,16550.0,16050.0,749684.0
2022-02-28T00:00:00+09:00,16600.0,16350.0,16850.0,16150.0,579095.0
2022-03-02T00:00:00+09:00,16650.0,16500.0,16800.0,16400.0,469277.0
2022-03-03T00:00:00+09:00,16650.0,16950.0,17000.0,16550.0,518422.0
2022-03-04T00:00:00+09:00,16700.0,16650.0,16750.0,16350.0,512093.0
2022-03-07T00:00:00+09:00,16050.0,16400.0,16650.0,16050.0,640782.0
2022-03-08T00:00:00+09:00,15650.0,15750.0,16150.0,15400.0,972959.0
2022-03-10T00:00:00+09:00,16150.0,16050.0,16600.0,15950.0,873843.0
2022-03-11T00:00:00+09:00,17200.0,16300.0,17250.0,16250.0,1842435.0
2022-03-14T00:00:00+09:00,16750.0,17200.0,17450.0,16650.0,1035374.0
2022-03-15T00:00:00+09:00,16600.0,16650.0,17000.0,16400.0,731310.0
2022-03-16T00:00:00+09:00,16900.0,16900.0,16950.0,16500.0,839901.0
2022-03-17T00:00:00+09:00,16950.0,17050.0,17100.0,16700.0,655884.0
2022-03-18T00:00:00+09:00,16450.0,16850.0,16900.0,16400.0,736768.0
2022-03-21T00:00:00+09:00,16550.0,16650.0,16950.0,16500.0,592608.0
2022-03-22T00:00:00+09:00,16550.0,16500.0,16650.0,16500.0,206048.0
2022-03-23T00:00:00+09:00,16400.0,16650.0,16650.0,16350.0,380397.0
2022-03-24T00:00:00+09:00,16500.0,16300.0,16550.0,16200.0,334019.0
2022-03-25T00:00:00+09:00,16300.0,16500.0,16500.0,16150.0,406587.0
2022-03-28T00:00:00+09:00,16200.0,16300.0,16400.0,16100.0,360533.0
2022-03-29T00:00:00+09:00,16550.0,16300.0,16600.0,16200.0,513853.0
2022-03-30T00:00:00+09:00,16550.0,16650.0,16700.0,16500.0,317555.0
2022-03-31T00:00:00+09:00,16550.0,16500.0,16600.0,16400.0,272000.0
2022-04-01T00:00:00+09:00,17250.0,16500.0,17400.0,16450.0,1720766.0
2022-04-04T00:00:00+09:00,17500.0,17350.0,17550.0,17100.0,934834.0
2022-04-05T00:00:00+09:00,17700.0,17700.0,18250.0,17150.0,2255590.0
2022-04-06T00:00:00+09:00,17650.0,17650.0,17850.0,17500.0,818654.0
2022-04-07T00:00:00+09:00,16950.0,17450.0,17450.0,16850.0,931641.0
2022-04-08T00:00:00+09:00,16800.0,17000.0,17000.0,16550.0,484373.0
2022-04-11T00:00:00+09:00,16750.0,16800.0,16950.0,16550.0,549200.0
2022-04-12T00:00:00+09:00,16400.0,16500.0,16700.0,16350.0,480473.0
2022-04-13T00:00:00+09:00,16600.0,16450.0,16600.0,16300.0,387733.0
2022-04-14T00:00:00+09:00,16650.0,16750.0,16850.0,16600.0,437678.0
2022-04-15T00:00:00+09:00,16950.0,16750.0,17050.0,16650.0,710050.0
2022-04-18T00:00:00+09:00,16850.0,16950.0,17250.0,16800.0,543746.0
2022-04-19T00:00:00+09:00,16900.0,17000.0,17000.0,16700.0,369181.0
2022-04-20T00:00:00+09:00,16750.0,16950.0,17000.0,16700.0,290633.0
2022-04-21T00:00:00+09:00,16650.0,16800.0,16900.0,16650.0,367123.0
2022-04-22T00:00:00+09:00,16300.0,16550.0,16600.0,16250.0,638999.0
2022-04-25T00:00:00+09:00,16150.0,16000.0,16250.0,15800.0,642831.0
2022-04-26T00:00:00+09:00,16400.0,16250.0,16550.0,16050.0,351429.0
2022-04-27T00:00:00+09:00,16200.0,15950.0,16350.0,15950.0,307105.0
2022-04-28T00:00:00+09:00,16400.0,16300.0,16400.0,16150.0,377313.0
2022-04-29T00:00:00+09:00,16650.0,16450.0,16850.0,16400.0,499643.0
2022-05-02T00:00:00+09:00,16600.0,16450.0,16750.0,16400.0,457791.0
2022-05-03T00:00:00+09:00,16250.0,16650.0,16650.0,16250.0,492305.0
2022-05-04T00:00:00+09:00,16050.0,16300.0,16350.0,16000.0,375552.0
2022-05-06T00:00:00+09:00,15700.0,15850.0,16000.0,15500.0,645772.0
2022-05-09T00:00:00+09:00,15100.0,15700.0,15700.0,15000.0,798061.0
2022-05-10T00:00:00+09:00,15100.0,14750.0,15100.0,14550.0,679283.0
2022-05-11T00:00:00+09:00,15250.0,15050.0,15350.0,14850.0,430599.0
2022-05-12T00:00:00+09:00,14700.0,15050.0,15150.0,14700.0,544991.0
2022-05-13T00:00:00+09:00,15450.0,14800.0,15450.0,14800.0,573483.0
2022-05-16T00:00:00+09:00,15400.0,15550.0,15550.0,15250.0,319946.0
2022-05-17T00:00:00+09:00,15300.0,15450.0,15450.0,15200.0,238932.0
2022-05-18T00:00:00+09:00,15350.0,15400.0,15500.0,15200.0,273987.0
2022-05-19T00:00:00+09:00,15000.0,15000.0,15150.0,14850.0,328613.0
2022-05-20T00:00:00+09:00,15350.0,15100.0,15450.0,15100.0,320917.0
2022-05-23T00:00:00+09:00,15250.0,15350.0,15350.0,15050.0,278088.0
2022-05-24T00:00:00+09:00,14950.0,15100.0,15250.0,14850.0,328909.0
2022-05-25T00:00:00+09:00,15050.0,15000.0,15250.0,14950.0,252177.0
2022-05-26T00:00:00+09:00,15600.0,15200.0,15850.0,15150.0,838813.0
2022-05-27T00:00:00+09:00,16300.0,15950.0,16400.0,15700.0,1205735.0
2022-05-30T00:00:00+09:00,16350.0,16400.0,16550.0,16300.0,436290.0
2022-05-31T00:00:00+09:00,16400.0,16450.0,16500.0,16150.0,428670.0
2022-06-02T00:00:00+09:00,16500.0,16400.0,16600.0,16150.0,474278.0
2022-06-03T00:00:00+09:00,16650.0,16600.0,16900.0,16500.0,737884.0
2022-06-07T00:00:00+09:00,16550.0,16700.0,16800.0,16450.0,463827.0
2022-06-08T00:00:00+09:00,16550.0,16650.0,16750.0,16450.0,308488.0
2022-06-09T00:00:00+09:00,16550.0,16600.0,16650.0,16350.0,399739.0
2022-06-10T00:00:00+09:00,16600.0,16400.0,16800.0,16250.0,627370.0
2022-06-13T00:00:00+09:00,15800.0,16250.0,16350.0,15750.0,771225.0
2022-06-14T00:00:00+09:00,15800.0,15500.0,15900.0,15350.0,650771.0
2022-06-15T00:00:00+09:00,15400.0,15750.0,15800.0,15150.0,502946.0
2022-06-16T00:00:00+09:00,15150.0,15650.0,15700.0,15150.0,371493.0
2022-06-17T00:00:00+09:00,15300.0,14650.0,15350.0,14650.0,513883.0
2022-06-20T00:00:00+09:00,15000.0,15350.0,15400.0,14800.0,499557.0
2022-06-21T00:00:00+09:00,15350.0,14950.0,15600.0,14900.0,465754.0
2022-06-22T00:00:00+09:00,14700.0,15450.0,15500.0,14600.0,639813.0
2022-06-23T00:00:00+09:00,12850.0,14600.0,14950.0,12700.0,2448595.0
2022-06-24T00:00:00+09:00,13450.0,12900.0,13600.0,12900.0,900369.0
2022-06-27T00:00:00+09:00,13950.0,13600.0,14100.0,13350.0,613331.0
2022-06-28T00:00:00+09:00,13650.0,13900.0,14000.0,13500.0,444842.0
2022-06-29T00:00:00+09:00,13750.0,13700.0,13950.0,13350.0,661554.0
2022-06-30T00:00:00+09:00,13500.0,13800.0,13850.0,13450.0,353700.0
2022-07-01T00:00:00+09:00,13350.0,13550.0,13750.0,13200.0,447582.0
2022-07-04T00:00:00+09:00,13300.0,13400.0,13550.0,13050.0,322157.0
2022-07-05T00:00:00+09:00,13650.0,13300.0,13900.0,13250.0,496835.0
2022-07-06T00:00:00+09:00,13400.0,13650.0,13900.0,13400.0,447999.0
2022-07-07T00:00:00+09:00,13850.0,13500.0,13900.0,13400.0,440991.0
2022-07-08T00:00:00+09:00,13700.0,13900.0,13950.0,13550.0,257449.0
2022-07-11T00:00:00+09:00,12700.0,13650.0,13650.0,12650.0,1276542.0
2022-07-12T00:00:00+09:00,12350.0,12500.0,12600.0,12050.0,891480.0
2022-07-13T00:00:00+09:00,12750.0,12250.0,12800.0,12250.0,543752.0
2022-07-14T00:00:00+09:00,12750.0,12550.0,13000.0,12500.0,443373.0
2022-07-15T00:00:00+09:00,12650.0,12850.0,12900.0,12400.0,298566.0
2022-07-18T00:00:00+09:00,12750.0,12800.0,12900.0,12650.0,420403.0
2022-07-19T00:00:00+09:00,12600.0,12600.0,12750.0,12500.0,281683.0
2022-07-20T00:00:00+09:00,12650.0,12800.0,12950.0,12600.0,394536.0
2022-07-21T00:00:00+09:00,12850.0,12800.0,13050.0,12700.0,442113.0
2022-07-22T00:00:00+09:00,13100.0,12900.0,13350.0,12850.0,735317.0
2022-07-25T00:00:00+09:00,13250.0,13050.0,13250.0,13000.0,276606.0
2022-07-26T00:00:00+09:00,13150.0,13150.0,13250.0,13000.0,206091.0
2022-07-27T00:00:00+09:00,13150.0,13100.0,13150.0,13000.0,158316.0
2022-07-28T00:00:00+09:00,13400.0,13250.0,13450.0,13100.0,421533.0
2022-07-29T00:00:00+09:00,13550.0,13450.0,13650.0,13400.0,296675.0
2022-08-01T00:00:00+09:00,13600.0,13600.0,13800.0,13500.0,206927.0
2022-08-02T00:00:00+09:00,13900.0,13500.0,14050.0,13450.0,676439.0
2022-08-03T00:00:00+09:00,14300.0,13900.0,14400.0,13750.0,720927.0
2022-08-04T00:00:00+09:00,14550.0,14450.0,14900.0,14350.0,928192.0
2022-08-05T00:00:00+09:00,14550.0,14550.0,14600.0,14300.0,382775.0
2022-08-08T00:00:00+09:00,14700.0,14450.0,14800.0,14350.0,410645.0
2022-08-09T00:00:00+09:00,14800.0,14700.0,14900.0,14450.0,374439.0
2022-08-10T00:00:00+09:00,14750.0,14700.0,14950.0,14500.0,428970.0
2022-08-11T00:00:00+09:00,15100.0,14800.0,15200.0,14800.0,652042.0
2022-08-12T00:00:00+09:00,15150.0,15150.0,15250.0,14850.0,330465.0
2022-08-16T00:00:00+09:00,15200.0,15300.0,15500.0,15100.0,408916.0
2022-08-17T00:00:00+09:00,15200.0,15100.0,15300.0,14900.0,247425.0
2022-08-18T00:00:00+09:00,15300.0,15000.0,15500.0,14900.0,470428.0
2022-08-19T00:00:00+09:00,15150.0,15200.0,15300.0,15000.0,368743.0
2022-08-22T00:00:00+09:00,15050.0,14950.0,15250.0,14750.0,367476.0
2022-08-23T00:00:00+09:00,14750.0,14850.0,15100.0,14650.0,419223.0
2022-08-24T00:00:00+09:00,15850.0,14500.0,16000.0,14500.0,1784630.0
2022-08-25T00:00:00+09:00,16050.0,15900.0,16200.0,15700.0,609401.0
2022-08-26T00:00:00+09:00,15550.0,16000.0,16050.0,15500.0,475249.0
2022-08-29T00:00:00+09:00,15600.0,15100.0,15750.0,15050.0,783574.0
2022-08-30T00:00:00+09:00,15800.0,15700.0,16050.0,15600.0,568652.0
2022-08-31T00:00:00+09:00,16000.0,15800.0,16200.0,15550.0,877660.0
2022-09-01T00:00:00+09:00,16050.0,15900.0,16400.0,15800.0,1065081.0
2022-09-02T00:00:00+09:00,16300.0,16150.0,16550.0,15950.0,903518.0
2022-09-05T00:00:00+09:00,16100.0,16350.0,16600.0,16000.0,588799.0
2022-09-06T00:00:00+09:00,16150.0,16250.0,16400.0,16000.0,415779.0
2022-09-07T00:00:00+09:00,16050.0,16050.0,16100.0,15750.0,381878.0
2022-09-08T00:00:00+09:00,16050.0,16250.0,16300.0,15900.0,394160.0
2022-09-13T00:00:00+09:00,16300.0,16200.0,16500.0,16150.0,435065.0
2022-09-14T00:00:00+09:00,16150.0,15800.0,16400.0,15700.0,475504.0
2022-09-15T00:00:00+09:00,16200.0,16200.0,16350.0,16100.0,251280.0
2022-09-16T00:00:00+09:00,16200.0,16150.0,16200.0,15900.0,306699.0
2022-09-19T00:00:00+09:00,16000.0,16200.0,16250.0,15900.0,342042.0
2022-09-20T00:00:00+09:00,16750.0,16200.0,16850.0,16150.0,1184618.0
2022-09-21T00:00:00+09:00,16450.0,16800.0,16950.0,16400.0,614557.0
2022-09-22T00:00:00+09:00,16650.0,16250.0,16750.0,16000.0,682396.0
2022-09-23T00:00:00+09:00,15650.0,16550.0,16550.0,15400.0,1534034.0
2022-09-26T00:00:00+09:00,15050.0,15350.0,15550.0,14900.0,720759.0
2022-09-27T00:00:00+09:00,16200.0,15300.0,16250.0,15200.0,1630429.0
2022-09-28T00:00:00+09:00,15900.0,16200.0,16450.0,15650.0,930376.0
2022-09-29T00:00:00+09:00,15650.0,15950.0,16100.0,15550.0,703622.0
2022-09-30T00:00:00+09:00,15400.0,15550.0,15800.0,15200.0,637828.0
2022-10-04T00:00:00+09:00,16000.0,15500.0,16000.0,15450.0,419481.0
2022-10-05T00:00:00+09:00,15600.0,16150.0,16200.0,15350.0,698250.0
2022-10-06T00:00:00+09:00,15700.0,15700.0,15750.0,15200.0,774837.0
2022-10-07T00:00:00+09:00,16200.0,15700.0,16300.0,15550.0,998972.0
2022-10-11T00:00:00+09:00,15050.0,15950.0,16100.0,14850.0,1128127.0
2022-10-12T00:00:00+09:00,15000.0,15050.0,15150.0,14700.0,555918.0
2022-10-13T00:00:00+09:00,14350.0,14850.0,14950.0,14250.0,751123.0
2022-10-14T00:00:00+09:00,14850.0,14700.0,15000.0,14450.0,515670.0
2022-10-17T00:00:00+09:00,14600.0,14550.0,14750.0,14400.0,351935.0
2022-10-18T00:00:00+09:00,15400.0,14850.0,15500.0,14800.0,830248.0
2022-10-19T00:00:00+09:00,15050.0,15500.0,15550.0,14950.0,424486.0
2022-10-20T00:00:00+09:00,14800.0,15050.0,15200.0,14550.0,363162.0
2022-10-21T00:00:00+09:00,14750.0,14850.0,14950.0,14550.0,286496.0
2022-10-24T00:00:00+09:00,14450.0,14950.0,15000.0,14350.0,518907.0
2022-10-25T00:00:00+09:00,13950.0,14350.0,14400.0,13750.0,796482.0
2022-10-26T00:00:00+09:00,13850.0,13900.0,14000.0,13600.0,518605.0
2022-10-27T00:00:00+09:00,14050.0,13850.0,14300.0,13800.0,524094.0
2022-10-28T00:00:00+09:00,14150.0,14000.0,14550.0,13900.0,385200.0
2022-10-31T00:00:00+09:00,14200.0,14300.0,14350.0,13850.0,256720.0
2022-11-01T00:00:00+09:00,14500.0,14150.0,14550.0,14150.0,323863.0
2022-11-02T00:00:00+09:00,14750.0,14400.0,14800.0,14300.0,516813.0
2022-11-03T00:00:00+09:00,14450.0,14550.0,14750.0,14450.0,293257.0
2022-11-04T00:00:00+09:00,15100.0,14400.0,15200.0,14150.0,1202491.0
2022-11-07T00:00:00+09:00,14900.0,14800.0,15000.0,14200.0,771140.0
2022-11-08T00:00:00+09:00,15150.0,14900.0,15300.0,14750.0,492403.0
2022-11-09T00:00:00+09:00,15000.0,15150.0,15300.0,14900.0,513078.0
2022-11-10T00:00:00+09:00,15250.0,14850.0,15850.0,14700.0,1738096.0
2022-11-11T00:00:00+09:00,16550.0,15950.0,16600.0,15900.0,2151493.0
2022-11-14T00:00:00+09:00,16650.0,16600.0,16950.0,16500.0,1070603.0
2022-11-15T00:00:00+09:00,16900.0,16650.0,16950.0,16550.0,602558.0
2022-11-16T00:00:00+09:00,17050.0,16900.0,17100.0,16600.0,832221.0
2022-11-17T00:00:00+09:00,16900.0,16900.0,17250.0,16500.0,774579.0
2022-11-18T00:00:00+09:00,16750.0,16900.0,17000.0,16600.0,572774.0
2022-11-21T00:00:00+09:00,16200.0,16750.0,16800.0,16050.0,996726.0
2022-11-22T00:00:00+09:00,15650.0,16200.0,16300.0,15500.0,1020983.0
2022-11-23T00:00:00+09:00,16050.0,15750.0,16150.0,15600.0,552453.0
2022-11-24T00:00:00+09:00,16150.0,16100.0,16350.0,16000.0,352746.0
2022-11-25T00:00:00+09:00,16200.0,16200.0,16300.0,15950.0,232147.0
2022-11-28T00:00:00+09:00,16200.0,16050.0,16300.0,15850.0,390614.0
2022-11-29T00:00:00+09:00,16900.0,16100.0,17100.0,16050.0,1443661.0
2022-11-30T00:00:00+09:00,17200.0,16800.0,17450.0,16700.0,1348710.0
2022-12-01T00:00:00+09:00,17250.0,17400.0,17600.0,17050.0,1354772.0
2022-12-02T00:00:00+09:00,17400.0,17150.0,17550.0,17050.0,794374.0
2022-12-05T00:00:00+09:00,18050.0,17550.0,18250.0,17450.0,2256936.0
2022-12-06T00:00:00+09:00,17750.0,17950.0,18200.0,17550.0,987198.0
2022-12-07T00:00:00+09:00,17700.0,17750.0,18200.0,17600.0,990955.0
2022-12-08T00:00:00+09:00,17650.0,17650.0,17850.0,17050.0,1222912.0
2022-12-09T00:00:00+09:00,17650.0,17800.0,17850.0,17200.0,963545.0
2022-12-12T00:00:00+09:00,17600.0,17500.0,17700.0,17300.0,465060.0
2022-12-13T00:00:00+09:00,17450.0,17750.0,17750.0,17250.0,495799.0
2022-12-14T00:00:00+09:00,17500.0,17500.0,17550.0,17300.0,347268.0
2022-12-15T00:00:00+09:00,17300.0,17550.0,17700.0,17200.0,495959.0
2022-12-16T00:00:00+09:00,17700.0,17000.0,17750.0,16950.0,656816.0
2022-12-19T00:00:00+09:00,17750.0,17650.0,17900.0,17350.0,520684.0
2022-12-20T00:00:00+09:00,17400.0,17700.0,17700.0,17100.0,620561.0
2022-12-21T00:00:00+09:00,17450.0,17450.0,17500.0,17100.0,296380.0
2022-12-22T00:00:00+09:00,17600.0,17500.0,17600.0,17200.0,508871.0
2022-12-23T00:00:00+09:00,17400.0,17300.0,17500.0,17200.0,429134.0
2022-12-26T00:00:00+09:00,17000.0,17300.0,17400.0,16600.0,662945.0
2022-12-27T00:00:00+09:00,17750.0,17150.0,17900.0,17150.0,950183.0
2022-12-28T00:00:00+09:00,18100.0,17750.0,18350.0,17550.0,1438424.0
2022-12-29T00:00:00+09:00,17600.0,17750.0,18000.0,17450.0,850809.0
2023-01-02T00:00:00+09:00,17450.0,17200.0,17600.0,16500.0,1209714.0
2023-01-03T00:00:00+09:00,17600.0,17350.0,17900.0,17100.0,725268.0
2023-01-04T00:00:00+09:00,17600.0,17550.0,17800.0,17150.0,499513.0
2023-01-05T00:00:00+09:00,17900.0,17700.0,17950.0,17500.0,586475.0
2023-01-06T00:00:00+09:00,17500.0,17850.0,18150.0,17400.0,797768.0
2023-01-09T00:00:00+09:00,17600.0,17650.0,17800.0,17450.0,673145.0
2023-01-10T00:00:00+09:00,17200.0,17500.0,17650.0,17150.0,722954.0
2023-01-11T00:00:00+09:00,17700.0,17250.0,17800.0,17200.0,754043.0
2023-01-12T00:00:00+09:00,16900.0,17650.0,17700.0,16900.0,1413710.0
2023-01-13T00:00:00+09:00,17000.0,17000.0,17250.0,16950.0,551061.0
2023-01-16T00:00:00+09:00,17500.0,17050.0,17700.0,17000.0,832528.0
2023-01-17T00:00:00+09:00,17550.0,17550.0,17700.0,17400.0,523808.0
2023-01-18T00:00:00+09:00,17550.0,17500.0,18150.0,17300.0,1342226.0
2023-01-19T00:00:00+09:00,17900.0,17450.0,17950.0,17400.0,694920.0
2023-01-20T00:00:00+09:00,18200.0,17950.0,18250.0,17650.0,936569.0
2023-01-25T00:00:00+09:00,18280.0,18350.0,18450.0,17960.0,843691.0
2023-01-26T00:00:00+09:00,18200.0,18290.0,18430.0,18090.0,757976.0
2023-01-27T00:00:00+09:00,18120.0,18230.0,18670.0,17680.0,1589008.0
2023-01-30T00:00:00+09:00,18050.0,18120.0,18220.0,17980.0,660518.0
2023-01-31T00:00:00+09:00,17990.0,18000.0,18150.0,17880.0,527324.0
2023-02-01T00:00:00+09:00,17650.0,18150.0,18200.0,17580.0,930338.0
2023-02-02T00:00:00+09:00,17600.0,17740.0,17910.0,17390.0,1047700.0
2023-02-03T00:00:00+09:00,17350.0,17600.0,17690.0,17280.0,814461.0
2023-02-06T00:00:00+09:00,17520.0,17300.0,17840.0,17110.0,808135.0
2023-02-07T00:00:00+09:00,17600.0,17550.0,17640.0,17270.0,791507.0
2023-02-08T00:00:00+09:00,17440.0,17670.0,17670.0,17400.0,502464.0
2023-02-09T00:00:00+09:00,17980.0,17490.0,18180.0,17430.0,1563646.0
2023-02-10T00:00:00+09:00,18320.0,18060.0,18800.0,18000.0,1655532.0
2023-02-13T00:00:00+09:00,18030.0,18430.0,18600.0,17880.0,829183.0
2023-02-14T00:00:00+09:00,18130.0,18130.0,18360.0,17950.0,549623.0
2023-02-15T00:00:00+09:00,17880.0,18250.0,18260.0,17850.0,760747.0
2023-02-16T00:00:00+09:00,17880.0,17990.0,18100.0,17710.0,572412.0
2023-02-17T00:00:00+09:00,17790.0,17850.0,18060.0,17560.0,617231.0
2023-02-20T00:00:00+09:00,17580.0,17790.0,17830.0,17500.0,594615.0
2023-02-21T00:00:00+09:00,17000.0,17670.0,17670.0,16910.0,1485847.0
2023-02-22T00:00:00+09:00,16490.0,16840.0,16840.0,16440.0,936278.0
2023-02-23T00:00:00+09:00,16730.0,16630.0,16960.0,16630.0,653245.0
2023-02-24T00:00:00+09:00,16480.0,16780.0,16780.0,16470.0,472290.0
2023-02-27T00:00:00+09:00,16440.0,16480.0,16540.0,16110.0,546971.0
2023-02-28T00:00:00+09:00,16740.0,16530.0,16930.0,16530.0,814704.0
2023-03-02T00:00:00+09:00,17100.0,16990.0,17260.0,16990.0,935166.0
2023-03-03T00:00:00+09:00,16880.0,17210.0,17220.0,16820.0,560604.0
2023-03-06T00:00:00+09:00,16790.0,17040.0,17040.0,16610.0,590099.0
2023-03-07T00:00:00+09:00,16200.0,16850.0,16860.0,16140.0,1016564.0
2023-03-08T00:00:00+09:00,15990.0,16040.0,16100.0,15700.0,718608.0
2023-03-09T00:00:00+09:00,16130.0,16080.0,16410.0,15930.0,488731.0
2023-03-10T00:00:00+09:00,15800.0,16050.0,16050.0,15760.0,441999.0
2023-03-13T00:00:00+09:00,15850.0,15670.0,15850.0,15420.0,483093.0
2023-03-14T00:00:00+09:00,15540.0,15760.0,15800.0,15200.0,717718.0
2023-03-15T00:00:00+09:00,15380.0,15700.0,15700.0,15260.0,608063.0
2023-03-16T00:00:00+09:00,15450.0,15260.0,15580.0,15070.0,501281.0
2023-03-17T00:00:00+09:00,15900.0,15550.0,16010.0,15460.0,738261.0
2023-03-20T00:00:00+09:00,15970.0,15860.0,16500.0,15850.0,1075769.0
2023-03-21T00:00:00+09:00,16300.0,16060.0,16340.0,15900.0,638805.0
2023-03-22T00:00:00+09:00,15970.0,16350.0,16360.0,15740.0,909970.0
2023-03-23T00:00:00+09:00,16400.0,15940.0,16510.0,15820.0,1090181.0
2023-03-24T00:00:00+09:00,16360.0,16450.0,16450.0,16080.0,635705.0
2023-03-27T00:00:00+09:00,16230.0,16390.0,16460.0,15840.0,1053462.0
2023-03-28T00:00:00+09:00,16390.0,16250.0,16450.0,16170.0,621463.0
2023-03-29T00:00:00+09:00,16750.0,16420.0,16770.0,16310.0,889429.0
2023-03-30T00:00:00+09:00,16700.0,16800.0,16830.0,16470.0,647109.0
2023-03-31T00:00:00+09:00,16790.0,16750.0,16800.0,16580.0,522024.0
2023-04-03T00:00:00+09:00,16890.0,16890.0,17150.0,16800.0,800011.0
2023-04-04T00:00:00+09:00,16750.0,16870.0,17100.0,16570.0,931968.0
2023-04-05T00:00:00+09:00,16240.0,16660.0,16770.0,16210.0,1084645.0
2023-04-06T00:00:00+09:00,16350.0,16250.0,16460.0,16130.0,518094.0
2023-04-07T00:00:00+09:00,16400.0,16350.0,16540.0,16270.0,429585.0
2023-04-10T00:00:00+09:00,16120.0,16390.0,16390.0,16010.0,687225.0
2023-04-11T00:00:00+09:00,16350.0,16110.0,16540.0,16100.0,614387.0
2023-04-12T00:00:00+09:00,16240.0,16390.0,16480.0,16160.0,388022.0
